lagoslakeid,summerpud,totalpud,nhd_lat,nhd_long,lake_area_ha,lagosname1,meandepth,maxdepth,state_name,hu12_nlcd2011_pct_11,hu12_nlcd2011_pct_21,hu12_nlcd2011_pct_22,hu12_nlcd2011_pct_23,hu12_nlcd2011_pct_24,hu12_nlcd2011_pct_31,hu12_nlcd2011_pct_41,hu12_nlcd2011_pct_42,hu12_nlcd2011_pct_43,hu12_nlcd2011_pct_52,hu12_nlcd2011_pct_71,hu12_nlcd2011_pct_81,hu12_nlcd2011_pct_82,hu12_nlcd2011_pct_90,hu12_nlcd2011_pct_95
98211,0,0,44.22688,-93.73814,6.436581,SILVER,,,Minnesota,19.3285,3.5583,2.5853,0.4891,0.0576,9e-04,9.369,0.2332,0.0227,2.408,1.2726,21.6876,36.9722,0.152,1.863
98234,0,0,45.82613,-91.46617,18.21257,,,,Wisconsin,3.0165,3.2861,0,0,0.0109,0,69.1813,1.1911,6.8008,2.6286,1.2061,2.0215,0.2968,10.2815,0.079
98270,0,0,42.27789,-89.58585,23.36878,,,,Illinois,0.0556,5.5343,3.8548,1.1275,0.5599,0.1574,7.9875,0.0133,0.0846,0.0853,2.396,5.7904,71.994,0.2192,0.1402
98313,0,0,40.14373,-89.9108,5.783106,,,,Illinois,0.3308,3.4938,1.8565,0.0337,0.0169,0,25.2971,0.0632,0,0.0253,0.2107,8.4394,58.6712,1.4919,0.0695
98350,0,0,38.11442,-90.56706,4.925867,,,,Missouri,0.9911,7.4779,3.5192,0.635,0.2874,0.0494,53.6256,7.1496,10.215,0.0131,3.5879,12.1052,0.1039,0.2397,0
98387,0,0,45.70848,-96.82402,14.96392,,,,OUT_OF_COUNTY_STATE,22.8611,4.013,0.2154,0.0873,0,0.0718,3.7037,0,0,0,0.5402,13.2865,52.1228,0.133,2.9652
98407,0,0,46.10751,-96.12737,4.010461,,,,Minnesota,9.8919,3.8722,0.1307,0.0216,0,0.0283,0.8421,0.0094,0,0,0.578,1.35,77.4447,0.3436,5.4876
98434,0,0,48.37183,-92.80313,4.388136,,,,Minnesota,2.7281,0.1204,0.2905,0.0483,0,0.0463,32.8523,11.097,18.7572,10.2838,1.596,0.1112,0.0185,17.5986,4.4518
98452,1,1,48.2144,-92.14846,29.31221,EMERALD,,10.3632,Minnesota,14.0441,0.2677,0,0,0,0,19.2511,7.7578,34.2597,1.8539,0,0,0,19.4242,3.1414
98504,0,0,38.25925,-93.3406,5.919204,,,,Missouri,8.945,8.4078,4.5102,1.3648,0.2826,0.7583,48.9836,1.9254,2.2493,2.6456,1.9643,14.3147,0.1004,3.1127,0.4352
98546,0,0,45.83494,-68.98217,4.339152,,,,Maine,8.2603,0.783,0.125,0.0689,0.0134,0.32,4.5944,37.1897,29.86,7.4377,0.82,0,0,8.7146,1.8129
98572,0,0,43.38326,-71.21969,4.044773,,,,New Hampshire,5.3846,3.2719,0.7553,0.0908,0.0147,0.132,20.2562,12.2254,41.7397,4.6554,0.4746,3.1286,0.503,6.6699,0.6979
98614,9,11,41.82511,-69.98578,17.12728,,,,Massachusetts,2.6319,7.0869,16.8421,7.6188,0.5027,7.6443,6.3565,26.5172,2.3368,3.9524,2.4006,0.2787,0,2.8632,12.9681
98656,0,0,42.14562,-73.61825,9.553622,,,,New York,2.2454,4.8538,1.2182,0.2099,0.0444,0.0132,53.5805,2.3697,0.963,3.3541,0.1654,18.858,2.7533,7.4598,1.9112
98680,1,3,40.89308,-72.8076,6.497213,,,,New York,1.2581,14.8719,7.4656,2.5797,0.7275,0.744,20.2439,22.3096,4.3239,0.9531,0.5994,6.2842,12.9735,4.4407,0.2248
98703,0,2,39.97441,-74.49331,14.32766,,,,New Jersey,1.2655,9.9234,6.8954,2.3582,0.6123,2.7615,11.8193,12.2497,3.6389,4.3928,1.7882,2.1478,5.5868,34.4318,0.1284
98727,1,2,41.11546,-74.90339,5.790991,,,,New Jersey,0.309,3.0137,0.0185,0,0,0,43.1002,2.7541,38.0492,0.1978,0.0597,2.0249,3.3927,6.9173,0.1627
98751,0,0,41.35213,-75.77693,20.04024,,,,Pennsylvania,1.8157,7.1076,13.3758,11.6566,3.666,6.1085,41.4354,1.2295,1.6695,7.4496,1.4586,0.7187,1.2687,1.0291,0.0105
98786,0,0,46.18892,-89.69975,4.886061,,,,Wisconsin,19.5018,5.4214,0.124,0.007,0,0.0318,31.2733,3.7033,10.3008,0.8116,0.465,0.0407,0.1768,27.3721,0.7703
98836,0,0,42.59547,-86.04762,7.149212,,,,Michigan,0.444,4.6498,3.4059,0.654,0.378,0.268,51.7399,2.3919,1.9119,7.0957,8.2737,2.4819,8.9276,7.1317,0.246
98855,0,0,42.10444,-85.12574,54.98339,,,,Michigan,1.0586,3.6329,2.4767,0.2112,0.0679,0.4855,10.842,0.0408,0.1186,0.1297,0.4966,11.8401,51.465,16.6885,0.4459
98881,0,0,43.6398,-85.9607,6.454497,,,,Michigan,0.4588,2.7015,0.9084,0.0105,0,0.054,42.2534,10.8241,3.0691,3.8316,5.0473,2.4552,10.9841,14.2397,3.1624
98904,0,0,45.22857,-84.03924,10.11406,,,,Michigan,2.1889,4.6772,0.1554,0,0,0.0439,31.0957,10.5525,6.6026,6.9314,5.2155,0.0135,0,30.7928,1.7306
98935,0,0,42.17167,-83.55957,11.84675,,,,Michigan,0.7579,7.4223,6.5381,2.159,0.8265,0.967,24.692,0.0552,0.0736,0.3898,4.1608,11.6626,30.0799,8.1392,2.0762
98962,6,10,44.14414,-74.52257,4.088331,,,,New York,18.7161,2.2183,0.7675,0.4713,0.0908,0.0427,53.2129,14.1714,4.2372,3.0458,0.4565,0.0321,0.0018,2.0236,0.5117
99018,0,0,39.79657,-84.10325,19.04332,,,,Ohio,3.3844,27.6372,37.3703,16.9191,6.3179,0.0092,5.0774,0.0662,0,0.0077,0,1.4867,1.1466,0,0.5772
99066,0,0,41.23443,-86.45561,8.083278,,,5.8,Indiana,0.1538,4.5949,0.731,0.2671,0.099,0.0083,17.7308,0.1586,0,0.0942,2.2825,1.7662,68.3533,2.2169,1.5432
99111,4,4,47.0008,-94.96682,659.1349,BIG SAND,,41.1,Minnesota,21.2747,4.0876,0.0309,0.0253,0,0.0435,47.9878,16.3208,0.007,2.7424,1.6415,1.7552,0.8158,0.6937,2.5739
99136,0,0,46.53578,-93.36534,4.033811,,,,Minnesota,9.5056,1.8565,0.0494,0.0028,0.0051,0.0023,27.7547,0.7021,1.1591,2.7516,0.6407,5.8239,0.1329,29.9796,19.6339
99162,0,0,46.17426,-95.98161,8.34701,,,,Minnesota,12.9866,5.2914,0.5098,0.2243,0.0041,0.0381,21.3397,0.3997,0.1156,0.6607,5.547,15.4079,32.3182,0.2542,4.9026
99178,0,0,47.56822,-94.17792,15.07813,LOST,,4.572,Minnesota,9.3929,1.9427,0.3261,0.0082,0,0.0055,24.7558,12.9209,13.3383,1.9345,0.1282,0,0,30.1473,5.0996
99197,0,0,45.88048,-93.43621,5.973818,,,,Minnesota,3.1594,4.2125,0.8763,0.0499,0.0567,0.3367,24.1504,0.5577,0.0771,0.1213,5.0151,36.9148,14.5,1.7072,8.2651
99220,0,0,44.38647,-90.36027,15.07097,,,,Wisconsin,1.033,2.9103,0.0098,0,0,0.0197,55.7161,8.456,5.838,7.3943,7.5639,0.0538,0.8262,2.849,7.3299
99249,0,0,44.01924,-90.46801,8.7769,,,,Wisconsin,6.5613,8.02,3.7863,2.0386,0.5317,0.1384,21.2789,4.1695,0.4796,1.3865,2.1891,7.9899,30.5991,6.3726,4.4584
99267,0,0,45.82949,-89.59763,10.81133,,,,Wisconsin,29.6074,4.7538,0.8316,0.2099,0.031,0.002,33.9674,2.175,15.7298,1.3924,0.4888,0.025,0.7956,9.1288,0.8616
99295,0,0,43.45937,-94.94775,68.61208,SWAN LAKE,,1.5,Iowa,2.6478,5.0997,0.4895,0.1739,0.0132,0.0073,0.1315,0.1607,1.7944,1.432,11.744,0.6429,71.8185,0,3.8445
99330,0,0,42.34077,-88.21842,34.25977,,,,Illinois,21.667,12.5944,18.7718,4.0534,1.6648,0.8822,11.3549,0.0158,2.7279,0.5044,5.9602,4.4786,6.2701,6.8717,2.1828
99367,0,0,38.28638,-89.92838,10.71226,,,,Illinois,5.7313,5.8767,3.8197,0.5828,0.0477,0.0095,23.1101,0,0,0,1.7043,10.0707,44.0833,4.2571,0.7067
99397,0,0,47.60868,-95.64368,28.01012,,,,Minnesota,8.1459,4.0082,0.1857,0.0073,0,0.1381,28.2991,3.5866,0.0061,0.7686,3.5133,26.262,15.0954,1.1548,8.829
99410,0,0,48.95364,-97.21605,5.119247,,,,Minnesota,6.9096,5.1969,0.7443,0.102,0.0136,0,1.393,0.1509,0,0,0.0237,0.0489,80.4861,4.9182,0.0129
99430,0,1,46.79174,-95.8963,51.94678,MONSON,,7.9,Minnesota,21.664,8.2021,2.4964,1.6773,0.6883,0.2338,26.5806,0.7498,0,0.24,4.2168,14.5685,11.6391,0.3338,6.7094
99446,0,0,35.00666,-90.64571,31.4012,,,,OUT_OF_COUNTY_STATE,7.6072,6.7149,0.5297,0.1583,0.0087,0.0648,9.8243,0.0237,1.9803,0.0586,0.1595,0.8263,59.8255,11.7261,0.4923
99477,0,1,41.10198,-95.87978,8.063136,,,,OUT_OF_COUNTY_STATE,1.6065,11.8228,29.445,15.0058,7.3177,0.0249,1.3128,0,0,0.0208,3.8742,1.4789,26.5443,1.0347,0.5116
99510,0,1,39.70437,-93.28375,63.66988,,,,Missouri,3.9734,2.1575,0.5591,0.0092,0,0.8248,11.0768,0.0226,0.3919,0.0975,1.1336,27.1498,33.0991,13.0322,6.4725
99577,0,1,45.52103,-69.93447,8.897189,,,,Maine,0.771,0.6522,0.0804,0,0,1.3045,12.376,23.5644,19.4007,26.9553,4.2404,0,0,9.747,0.908
99599,0,0,43.74238,-70.79845,26.14091,,,,Maine,5.0547,6.8194,2.4758,0.5647,0.0906,0.8302,18.5867,7.8097,32.8721,9.8313,0.9022,4.6265,0.6007,7.5652,1.3701
99636,0,0,41.77264,-70.5979,9.850781,,,,Massachusetts,8.0871,9.9157,16.2445,7.5074,1.5094,1.4874,1.6104,28.204,9.5951,0.5417,2.95,1.5782,4.7229,2.7962,3.2501
99656,0,0,41.18003,-74.46703,5.576334,,,,New Jersey,4.4089,10.2618,0.5774,0.3507,0.1736,0.0024,50.2391,0.2279,2.8881,0.0697,0.4711,6.7314,9.8343,13.4911,0.2727
99697,0,0,39.383,-74.58243,7.659577,,,,New Jersey,1.6174,20.48,19.8186,8.6957,2.601,0.3271,16.3154,2.1218,4.1609,2.2272,0.266,0.0491,1.0076,14.4512,5.861
99729,0,0,40.42954,-76.99761,7.234419,,,,Pennsylvania,17.3817,6.5115,2.0155,0.9114,0.1052,0.004,45.4474,0.9235,1.06,0.1124,0,17.5407,7.4245,0.5621,0
99753,0,0,47.00052,-92.35539,4.741312,,,,Minnesota,1.6077,0.8433,0.0086,0.0112,0,0.0112,31.6438,3.0977,8.2624,15.6952,3.886,0.1503,0.0378,31.6721,3.0727
99788,0,1,44.42844,-89.22,5.646424,,,,Wisconsin,1.4509,3.7435,0.1234,0.0026,0,0.0066,42.192,1.4837,2.6064,0.1563,0.2114,9.9857,34.8114,2.8808,0.3453
99817,0,1,42.54244,-85.37857,25.50687,,,,Michigan,4.9313,7.133,2.6652,0.7759,0.2381,0.5252,32.3749,0.7185,0.7689,0.5476,0.6106,18.9073,14.5852,14.5754,0.6428
99842,0,0,46.54122,-86.16672,4.928387,,,,Michigan,2.8247,2.2257,0.0818,0.025,0,0,33.1924,14.677,3.3101,6.1265,12.9131,0,0,21.5814,3.0424
99864,0,0,44.73024,-85.80162,7.687187,,,,Michigan,8.7881,6.3426,2.2073,0.1307,0.009,0.0602,47.0779,8.596,2.5903,1.3028,7.5775,1.5386,4.2864,8.122,1.3707
99888,0,0,43.82643,-84.53343,4.215919,,,,Michigan,3.935,4.4063,4.9366,0.6787,0.2515,0.0533,27.2377,3.5543,0.7285,2.7646,8.7378,8.8398,15.6073,17.7022,0.5665
99934,0,0,42.85687,-78.47774,9.793669,,,,New York,0.7898,4.0378,0.6889,0.0261,0,0,36.5036,3.4863,3.7647,0.8646,0.174,25.782,17.9969,5.2747,0.6106
99967,0,0,44.90037,-72.71432,8.725431,,,,Vermont,0.0881,2.6295,0.8122,0.175,0.0198,0,41.546,11.5662,22.4834,0.4861,0.1738,13.1714,3.0574,3.1449,0.6461
99998,1,2,40.06009,-82.5148,8.459201,,,,Ohio,0.6322,14.6582,9.4622,4.109,0.7939,0.0561,39.0403,1.5621,0.0067,0.1392,1.297,15.7441,12.3471,0.1449,0.0067
100047,0,0,41.30786,-85.74883,16.36986,,,8.8,Indiana,8.2246,7.4291,2.8956,0.2808,0.0507,0.271,12.1186,0.3178,0,0.078,0.2398,0.9203,60.0936,3.0925,3.9875
100099,0,0,47.63223,-93.42168,9.340019,RAT,,1,Minnesota,11.2794,3.2697,0.4833,0.0637,0,0.0483,20.0921,11.7205,14.1018,6.308,2.3135,0.0689,0.0411,25.8274,4.3822
100117,0,0,47.4406,-93.50693,4.824348,TWIN,,,Minnesota,24.2208,2.808,0.1395,0.019,0.0028,0.0644,35.0908,5.2316,13.9385,4.9734,0.5429,0.5754,0.1586,9.5489,2.6853
100138,0,0,47.04017,-93.46343,18.67951,MUD,,,Minnesota,7.1498,1.956,0.1395,0.01,0,0,30.208,2.671,8.6554,7.5927,1.475,4.7234,0.5054,28.3295,6.5843
100152,0,0,46.5651,-94.32493,65.38778,MAYO,,6.7,Minnesota,3.1494,4.1993,0.7378,0.3359,0.0552,0.2612,34.0387,2.8763,0.0374,6.488,2.7036,22.4022,2.7529,14.4398,5.5223
100184,0,0,45.15026,-95.14299,77.45409,SAINT JOHNS,,2,Minnesota,1.5158,3.8126,0.7904,0.2907,0.0094,0.0875,0.7763,0.0122,0,0.1129,1.0105,3.0608,83.9264,0.2381,4.3564
100204,0,0,45.33787,-96.37658,9.037471,,,,Minnesota,10.8005,4.6215,0.0987,0.0062,0,0.1897,0.5459,0.0077,0,0,8.6247,8.967,53.7418,0.1573,12.2392
100229,0,0,44.18387,-90.59536,21.53889,,,,Wisconsin,0.901,5.7268,0.9941,0.0973,0.0102,0.0306,30.3256,32.309,10.746,2.47,5.8782,0.2913,1.933,5.4517,2.8352
100257,0,0,45.79709,-89.34368,20.89568,,,,Wisconsin,8.1053,2.4505,0.4948,0.051,0.0053,0,15.8305,3.7352,13.3248,0.2208,0.6455,0.2548,6.6497,40.3185,7.9131
100288,0,1,42.54928,-92.45348,6.039921,,,,Iowa,3.7255,9.5718,10.6336,3.1618,1.0682,0.0057,3.6262,0.1758,0.0071,0,7.2896,3.439,45.661,10.9051,0.7295
100354,0,0,40.18003,-90.26324,6.075403,,,,Illinois,14.2508,1.3332,2.3797,0.2138,0.0275,0.0051,14.8627,0.0166,0,0,0.1043,2.1595,43.8142,7.4457,13.3867
100404,0,0,47.58204,-96.03392,8.50708,,,,Minnesota,0.6934,4.8183,0.7623,0.0647,0,0,2.7971,0.0078,0,0.0973,3.3853,4.9895,73.0432,0.3289,9.0121
100427,0,0,47.75158,-94.80211,38.59567,HAGALI,,,Minnesota,6.4878,2.4701,0.027,0,0,0,44.5177,3.0427,0.0257,1.5922,0.6131,18.156,2.0163,14.3301,6.7214
100450,0,0,47.70187,-93.19127,6.012449,WAMP,,3.048,Minnesota,0.6974,2.2524,0.0795,0.0033,0,0,24.7616,8.4898,17.6185,16.6398,3.4434,0.2826,0.1078,21.754,3.8699
100498,0,0,38.40762,-93.90133,43.62535,,,,Missouri,3.8087,2.2291,0.4476,0.2589,0,0.1755,5.282,0.0208,0,0.1338,0.2073,30.3689,25.7012,25.9075,5.4586
100566,0,0,45.28846,-70.78322,7.648483,GRANTS P,,,Maine,,,,,,,,,,,,,,,
100589,0,1,42.52437,-72.29466,32.84936,,,,Massachusetts,3.4802,5.5794,1.7515,0.1267,0,0.0455,24.6377,38.2076,15.0549,0.3802,0.117,2.8531,0.2405,7.3764,0.1495
100621,10,18,41.45972,-70.62817,107.2512,,,,Massachusetts,,,,,,,,,,,,,,,
100655,0,1,43.91412,-74.25119,5.957794,,,,New York,4.0932,0.4478,0,0,0,0,68.7051,13.8412,6.1265,0.2334,0,0,0,5.8844,0.6685
100675,0,0,41.07804,-71.91007,21.76307,,,,New York,26.6484,8.7819,5.445,5.656,0.7111,4.3939,31.8355,0.1075,2.1842,1.2211,3.755,1.2699,0,2.4499,5.5407
100711,0,0,39.83193,-75.28702,8.176343,,,,New Jersey,21.6579,15.4108,17.2683,11.7234,11.486,0.5567,3.79,0.008,0.1704,0.8467,1.299,0.7566,2.5044,8.2617,4.2602
100743,2,2,41.14215,-76.08072,64.58325,,,,Pennsylvania,2.8822,7.1559,1.4732,0.1179,0.007,0.0106,69.9886,5.9995,2.3982,0.0378,0.396,7.3882,1.2444,0.7384,0.1619
100763,0,0,46.59388,-92.43465,4.121769,,,,Minnesota,1.5103,2.8938,0.0503,0.0151,0,0,42.9679,8.0593,1.6963,10.0873,1.0278,14.1999,0.6232,16.1387,0.73
100789,0,0,45.86983,-86.69773,11.86058,,,,Michigan,5.2145,2.303,0.7036,0.0767,0,0.0631,11.3831,6.6751,6.3947,1.1782,1.184,0.922,0.1999,58.6031,5.099
100832,0,0,42.3584,-84.34563,28.45228,WHITE,,,Michigan,4.2929,4.3946,1.5164,0.3812,0.0064,0.2478,29.5127,0.6968,1.2813,0.3092,0.5888,14.9819,17.8347,18.0592,5.8962
100858,0,1,46.31175,-86.72892,25.18182,,,,Michigan,3.065,4.5032,0.5058,0.0159,0,0.1506,26.9115,25.264,10.7062,6.0302,8.8764,0,0,13.3416,0.6295
100889,0,0,42.99711,-82.59588,6.318643,,,,Michigan,0.8941,6.4529,3.7386,0.7795,0.1048,0.5854,40.2653,0.8069,1.0335,0.6434,3.4996,8.1708,21.41,10.6161,0.999
100939,0,0,43.39881,-75.68888,4.240115,,,,New York,0.5218,1.83,0.3904,0.1352,0.0359,0.0019,36.7205,20.4989,3.7461,14.4663,1.502,8.0744,8.1945,3.4984,0.3838
100955,0,0,43.44903,-74.91414,7.048034,,,,New York,0.9454,0.0073,0,0,0,0,54.785,13.2304,14.5299,3.9003,0.01,0.1405,0,11.8342,0.6169
100979,6,6,44.32036,-74.38544,41.32692,,,,New York,20.425,0.9415,0,0.0327,0,0,39.0722,30.5134,4.7746,2.325,0.1909,0.0347,0,1.1528,0.5371
101017,0,0,39.98514,-81.92948,6.286101,,,,Ohio,0.1557,14.6427,3.9456,1.8548,1.3758,0.3587,26.3923,0.505,0,0.1322,0.9699,36.0676,13.418,0.1416,0.0401
101057,0,0,40.14049,-86.61405,4.217956,,,,Indiana,1.1194,6.0846,2.1679,0.2518,0.057,0,4.1449,0,0,0.0334,1.3161,0.3738,83.5894,0.8518,0.0098
101092,0,1,38.34124,-85.6355,9.424331,,,,OUT_OF_COUNTY_STATE,15.1409,7.4199,2.4068,0.6468,0.1118,0.2681,40.7185,1.8413,0.047,0.4016,1.164,24.6321,4.9686,0.1652,0.0673
101127,0,0,45.82648,-95.55734,118.8859,BLACKWELL,,,Minnesota,23.2554,6.2226,0.6719,0.1478,0,0.0122,20.4915,0.3367,0.0107,0,7.0133,12.1206,26.9426,0.2621,2.5125
101151,0,0,46.23749,-93.83317,6.602878,,,,Minnesota,13.288,4.1323,0.2693,0.0058,0,0,41.0012,0.6103,0.1685,3.3244,0.6529,5.3838,0.6103,15.2641,15.2892
101167,0,0,45.15145,-94.15054,21.61285,,,,Minnesota,6.0479,3.3041,1.2932,0.0325,0,0.0053,12.652,0.1826,0.0358,4.4386,4.7832,16.3212,47.4946,0.2443,3.1647
101186,0,0,45.61768,-94.47527,4.230702,,,,Minnesota,9.0957,3.0357,2.1288,0.7666,0.1671,0.0621,24.1587,0.2482,0.0067,0.0592,6.3397,24.1482,23.2757,1.3957,5.112
101209,0,0,44.29073,-93.84999,63.59734,,,,Minnesota,14.358,3.0899,2.4099,0.34,0.0175,0.3458,4.42,0.0981,0.0399,1.7191,0.9044,10.5466,59.2069,0.069,2.4348
101232,1,3,45.37955,-92.96824,185.8874,,,,Minnesota,7.2782,5.0539,1.0376,0.167,0.0366,0.0188,23.5205,1.5057,0.198,0.4738,5.6571,15.0968,20.9284,2.4383,16.5894
101269,0,0,46.13566,-89.45144,5.68022,,,,Wisconsin,8.6592,3.56,0.0138,0,0,0,25.5038,6.2085,21.327,3.4915,0.8207,0.0084,0,26.9637,3.4434
101310,0,0,41.84132,-89.00683,6.783841,,,,Illinois,0.1663,3.2212,2.2643,0.6936,0.1084,0.0236,0.8061,0,0,0.013,0,0.7425,91.9609,0,0
101344,0,0,42.67908,-88.51967,9.088568,,,,Wisconsin,0.8033,4.7262,7.2843,1.6017,0.3306,0.0778,3.3371,0.017,0.2625,0.0365,0.237,13.1906,66.0586,1.5726,0.4642
101379,0,0,38.00661,-89.89008,4.420061,,,,Illinois,0.8971,3.2445,2.5458,0.0419,0.004,0,23.0936,0,0.004,0,1.5555,49.6246,18.895,0.0055,0.0885
101413,0,0,36.17819,-90.45793,8.474061,,,,OUT_OF_COUNTY_STATE,2.9412,4.8412,0.0618,0.0567,0.0077,0.012,14.418,1.151,0.7181,0,0.0378,14.6156,56.3844,4.7235,0.0309
101440,0,0,46.47273,-96.19198,4.251573,,,,Minnesota,6.1926,4.3712,0.1977,0.0237,0,0.0103,17.1369,0.8792,0.0931,0.3799,3.7384,15.7911,43.8851,0.3665,6.9345
101458,0,0,45.79529,-96.16628,44.45017,,,,Minnesota,2.2497,4.0751,0.2167,0.0777,0.0027,0.0091,0.3905,0,0,0,0.4829,2.7097,83.032,0.0851,6.6687
101491,0,0,48.00818,-90.7178,13.51959,MUSKEG,,,Minnesota,13.09,0.7362,0,0,0,0.068,8.3947,33.1262,18.4225,4.0431,5.9184,0,0,15.1606,1.0402
101556,0,0,35.76765,-91.33791,4.295635,,,,OUT_OF_COUNTY_STATE,3.1357,3.2764,0.3794,0.0633,0.0049,0.1449,3.3562,1.6272,1.7295,0.014,0.3246,10.9052,56.2397,18.7307,0.0682
101581,0,1,44.92694,-70.92082,188.1761,,,,Maine,5.8194,1.3988,0.2561,0,0,0,29.1389,19.1031,22.1468,15.8532,0.7845,0,0,5.097,0.4022
101603,0,0,42.91916,-71.15374,4.212034,,,,New Hampshire,5.3406,6.091,8.3506,3.8144,0.4394,0.2021,30.482,11.5218,1.7499,1.3006,0.4265,8.1092,0.6679,18.5009,3.003
101640,0,3,41.56321,-71.19473,80.14763,,,,Rhode Island,37.8358,3.6973,6.0642,5.8696,0.4988,1.4652,14.1721,0.385,0.2861,0.4179,2.1642,12.4743,2.2693,8.9648,3.4354
101671,0,0,41.57782,-73.56629,4.176378,,,,New York,1.18,4.5374,1.9368,1.0753,0.221,0.7496,58.8487,4.2466,1.5697,3.6359,0.1745,11.5467,1.0135,8.2692,0.9953
101686,11,12,41.21215,-74.37362,6.133053,,,,New York,4.4089,10.2618,0.5774,0.3507,0.1736,0.0024,50.2391,0.2279,2.8881,0.0697,0.4711,6.7314,9.8343,13.4911,0.2727
101708,0,0,43.59305,-74.55205,4.678175,PUDDLE HOLE POND,,,New York,6.2123,0.0056,0,0,0,0,41.5727,36.5248,13.2108,0.2574,0,0,0,1.1354,1.0811
101745,1,1,39.92844,-75.08574,5.202017,,,,New Jersey,1.2321,26.9995,27.0738,17.4123,6.0274,0.4563,8.6575,0.2264,1.3056,0.546,0.1008,0.2341,0.581,8.9454,0.2017
101781,0,0,41.9407,-75.52396,4.3016,,,,Pennsylvania,0.2904,1.0151,0.0639,0,0,0.4473,76.8258,3.0946,9.7326,1.2431,0.4545,3.8672,0.167,2.2495,0.5489
101802,0,0,47.44097,-92.54414,5.171796,,,,Minnesota,6.392,3.1926,1.1092,0.5872,0.1701,7.2913,9.3999,8.7573,16.1137,4.9532,2.6696,2.1893,0.2148,33.4853,3.4745
101839,0,0,46.30064,-87.77993,23.42721,DEWEY LAKE,,2.5,Michigan,1.0926,1.4288,0.0204,0,0,0,22.1214,17.1064,15.0179,5.6187,6.1419,0,0,30.6407,0.8111
101876,0,0,42.35696,-85.84018,4.641036,,,,Michigan,1.2531,4.701,1.6587,0.1964,0,0.2571,28.2577,1.4223,1.0658,0.4534,2.8627,4.4853,27.1506,25.6663,0.5697
101891,0,0,42.09024,-84.96722,13.94481,,,,Michigan,0.7899,3.7575,1.2525,0.0315,0,0.2376,14.6681,0.0346,0.0582,0.2533,0.461,10.9011,49.6011,17.6719,0.2817
101909,0,0,46.15356,-85.86281,6.485269,,,,Michigan,1.4623,1.4522,1.0605,0.1147,0,0.0726,25.0349,2.6039,0.8568,0.9434,2.8614,0.7577,2.8123,53.5243,6.4431
101930,0,0,43.13468,-83.34564,5.855155,,,,Michigan,1.0358,5.4275,1.8153,0.0538,0.0278,0.052,45.4282,1.8413,2.4502,0.3954,2.0752,16.0597,9.3886,12.0782,1.871
101973,0,0,43.34109,-77.85233,4.00125,,,,New York,0.5302,5.4192,2.1587,0.2584,0.0224,0.4743,14.7521,0.3479,1.5391,1.1979,0.1152,29.9215,32.9885,7.342,2.9328
101999,0,0,43.3644,-76.61245,10.73293,,,,New York,0.1761,3.3923,0.4664,0.1189,0.0277,0,27.5354,3.2227,1.8261,10.0607,0.2378,25.4586,13.0694,12.9118,1.4961
102026,0,0,40.15605,-81.10757,7.319994,,,,Ohio,0.6961,6.0931,0.4322,0.1135,0.0293,2.0373,59.5199,2.3873,0,0.0615,6.4024,14.9225,6.7675,0.3944,0.1428
102066,0,0,38.69388,-85.66858,8.608002,,,,Indiana,1.4884,3.7231,0.3721,0.1724,0.1177,0.9628,54.3222,5.0706,0.0315,0.1093,4.4042,14.1818,14.9891,0.0126,0.042
102104,0,0,46.51875,-94.0552,41.63674,,,,Minnesota,10.6198,3.7741,0.0492,0.0403,0.009,0,55.6963,2.2734,0.0149,2.9955,2.1735,1.2546,2.345,12.219,6.5354
102121,0,0,47.05108,-94.6157,8.354319,,,,Minnesota,5.4632,3.8135,0.2006,0.0669,0.0022,0.0175,52.2739,19.77,0.0219,2.3556,2.5277,9.1078,1.3362,1.0797,1.9632
102141,0,0,46.58944,-94.86462,4.323604,,,,Minnesota,0.7755,2.9302,0.0165,0.0257,0,0.0435,29.0678,5.208,0.0217,2.9275,4.1281,13.0985,9.062,6.1562,26.5389
102171,0,0,45.13068,-94.78798,8.586094,,,,Minnesota,2.7481,3.3941,2.1897,1.3508,0.1382,0.063,1.4534,0.0739,0.0178,0.1902,0.1122,9.8961,77.2393,0.5091,0.6241
102197,0,0,45.95459,-94.33958,4.557373,,,,Minnesota,1.9441,3.1832,2.1666,0.9641,0.2113,0.1634,13.1853,1.105,0.0113,0.1093,4.3164,23.7785,38.1956,0.9636,9.7023
102223,0,0,46.00508,-95.49446,19.10155,,,,Minnesota,12.7425,4.6174,0.1065,0.0726,0.0019,0.0155,10.8637,0.122,0.0145,0.0232,4.0654,14.0324,50.4866,0.1365,2.699
102236,0,0,44.75053,-95.95523,18.18332,,,,Minnesota,0.51,4.8333,0.7638,0.2394,0.0734,0.0814,0.4022,0,0,0,0.1876,0.0934,90.6055,0.0231,2.1868
102257,0,0,46.29847,-91.83206,4.793686,,,,Wisconsin,8.5984,5.1074,0.1928,0.2584,0.0443,0.0049,31.1799,7.3103,10.3804,18.0624,4.4239,0.9099,0.1575,13.2258,0.1436
102299,0,0,44.03575,-90.25017,6.465717,,,,Wisconsin,1.862,4.2445,0.5299,0.0916,0.0396,0.0136,26.0455,3.8812,2.415,10.533,9.4236,1.9211,20.0689,9.9393,8.9912
